video_file_name,frame_number,patch_name,connected_component_area,bounding_box_area,initial_plano_featues,initial_query_features,good_matches,very_good_matches,ratio
integrity,-1
integrity,-1
plano2query
video3.mp4,2600,2,14214,35754,0,25,,,-1
query2plano
video3.mp4,2600,2,14214,35754,0,0,,,-1
integrity,-1
plano2query
video3.mp4,2700,1,1970,3960,0,49,,,-1
query2plano
video3.mp4,2700,1,1970,3960,0,40,,,-1
plano2query
video3.mp4,2700,22,4787,17673,39,143,23,20,0.782609
query2plano
video3.mp4,2700,22,4787,17673,109,109,48,5,0.104167
plano2query
video3.mp4,2700,29,10551,24897,15,253,10,,-1
query2plano
video3.mp4,2700,29,10551,24897,126,208,68,16,0.117647
plano2query
video3.mp4,2700,46,5968,16905,6,239,5,,-1
query2plano
video3.mp4,2700,46,5968,16905,167,148,75,50,0.36
integrity,0
plano2query
video3.mp4,2800,20,6545,32121,75,154,36,2,0.0555556
query2plano
video3.mp4,2800,20,6545,32121,113,215,59,2,0.0338983
plano2query
video3.mp4,2800,24,11198,25929,15,249,4,,-1
query2plano
video3.mp4,2800,24,11198,25929,141,202,53,8,0.0943396
plano2query
video3.mp4,2800,36,6054,14385,7,242,6,,-1
query2plano
video3.mp4,2800,36,6054,14385,161,143,74,40,0.337838
integrity,0
plano2query
video3.mp4,2900,1,1661,3472,0,57,,,-1
query2plano
video3.mp4,2900,1,1661,3472,0,41,,,-1
plano2query
video3.mp4,2900,25,5025,18705,22,132,11,,-1
query2plano
video3.mp4,2900,25,5025,18705,78,166,47,2,0.0425532
plano2query
